1.0,0.0
0.5,0.5
0.3333333333333333,0.3333333333333333
0.25,0.5
0.2,0.6
0.16666666666666666,0.6666666666666666
0.14285714285714285,0.7142857142857143
0.125,0.75
0.1111111111111111,0.7777777777777778
0.1,0.7
0.09090909090909091,0.7272727272727273
0.16666666666666666,0.6666666666666666
0.15384615384615385,0.6923076923076923
0.14285714285714285,0.7142857142857143
0.13333333333333333,0.6666666666666666
0.125,0.6875
0.11764705882352941,0.6470588235294118
0.1111111111111111,0.6666666666666666
0.15789473684210525,0.631578947368421
0.2,0.6
0.23809523809523808,0.5714285714285714
0.22727272727272727,0.5909090909090909
0.21739130434782608,0.6086956521739131
0.25,0.5833333333333334
0.24,0.6
0.2692307692307692,0.5769230769230769
0.2962962962962963,0.5555555555555556
0.2857142857142857,0.5714285714285714
0.27586206896551724,0.5862068965517241
0.3,0.5666666666666667
0.2903225806451613,0.5806451612903226
0.28125,0.59375
0.2727272727272727,0.6060606060606061
0.2647058823529412,0.6176470588235294
0.2571428571428571,0.6285714285714286
0.2777777777777778,0.6111111111111112
0.2702702702702703,0.6216216216216216
0.2631578947368421,0.6052631578947368
0.2564102564102564,0.6153846153846154
0.275,0.6
0.2682926829268293,0.6097560975609756
0.2619047619047619,0.6190476190476191
0.2558139534883721,0.627906976744186
0.2727272727272727,0.6136363636363636
0.28888888888888886,0.6
0.2826086956521739,0.6086956521739131
0.2978723404255319,0.5957446808510638
0.3125,0.5833333333333334
0.30612244897959184,0.5918367346938775
0.32,0.58
0.3137254901960784,0.5882352941176471
0.3076923076923077,0.5961538461538461
0.3018867924528302,0.6037735849056604
0.3148148148148148,0.5925925925925926
0.3090909090909091,0.6
0.32142857142857145,0.5892857142857143
0.3157894736842105,0.5964912280701754
0.3103448275862069,0.603448275862069
0.3050847457627119,0.6101694915254238
0.3,0.6166666666666667
0.3114754098360656,0.6065573770491803
0.3225806451612903,0.5967741935483871
0.31746031746031744,0.6031746031746031
0.328125,0.59375
0.3230769230769231,0.6
0.3181818181818182,0.6060606060606061
0.31343283582089554,0.6119402985074627
0.3088235294117647,0.6176470588235294
0.30434782608695654,0.6231884057971014
0.3,0.6285714285714286
0.30985915492957744,0.6197183098591549
0.3055555555555556,0.625
0.3150684931506849,0.6164383561643836
0.3108108108108108,0.6216216216216216
0.32,0.6133333333333333
0.3157894736842105,0.618421052631579
0.3246753246753247,0.6103896103896104
0.32051282051282054,0.6153846153846154
0.31645569620253167,0.620253164556962
0.3125,0.625
0.30864197530864196,0.6296296296296297
0.3048780487804878,0.6341463414634146
0.3132530120481928,0.6265060240963856
0.32142857142857145,0.6190476190476191
0.3176470588235294,0.6235294117647059
0.313953488372093,0.627906976744186
0.3218390804597701,0.6206896551724138
0.32954545454545453,0.6136363636363636
0.33707865168539325,0.6067415730337079
0.34444444444444444,0.6
0.3516483516483517,0.5934065934065934
0.358695652173913,0.5869565217391305
0.3655913978494624,0.5806451612903226
0.3617021276595745,0.5851063829787234
0.35789473684210527,0.5894736842105263
0.3541666666666667,0.59375
0.36082474226804123,0.5876288659793815
0.35714285714285715,0.5918367346938775
0.35353535353535354,0.5959595959595959
0.35,0.6
